Quarter,Companies,Tone,Positive Score,Negative Score,Polarity Score,Activity Reference Density,Self/Group Reference Density,Word Count 
2020Q2,BURL,-0.45545653284824505,2.5389850505346025,2.994441583382846,5.53342663391745,23.050174898145155,1.079636865442715,901.8333333333334
2020Q3,BURL,-0.7322935373694068,2.4440936521395615,3.176387189508967,5.620480841648528,23.35242460016611,0.7956373359465222,985.0384615384615
2020Q4,BURL,0.14248642213874027,2.0938190610986935,1.9513326389599532,4.045151700058649,22.616048979582114,0.7580451325620493,895.9333333333333
2021Q1,BURL,1.072190196128226,2.623791260316038,1.551601064187811,4.175392324503849,22.021183341499256,0.7058076427314393,597.8139534883721
2021Q2,BURL,1.308884552890652,2.724433672368201,1.4155491194775496,4.139982791845753,21.80149104002016,1.3201540756376438,1078.675
2021Q3,BURL,2.274758613592155,3.5465974441440227,1.271838830551867,4.818436274695889,21.433109309584065,1.4641107274902079,1236.3170731707316
2021Q4,BURL,1.9369332314996013,2.9952574000069268,1.058324168507325,4.053581568514252,22.506644137131612,1.40477247582147,1263.121951219512
2022Q1,BURL,1.2465588065142768,2.901877047881331,1.6553182413670546,4.557195289248386,22.427318009035712,1.3433850047679217,1434.0
2022Q2,BURL,0.3040934617101887,2.0634127864723166,1.7593193247621297,3.8227321112344463,22.277610148552366,0.43061048704466937,745.921052631579
2022Q3,BURL,-3.35057708056938,2.331626365081346,5.6822034456507255,8.013829810732075,22.114919308425275,0.398250060744502,657.9115044247787
2022Q4,BURL,0.9359307537465128,2.850957145132501,1.915026391385988,4.7659835365184895,22.0998379683707,1.0826324690211782,720.8636363636364
2023Q1,BURL,1.0414726903239495,2.7945330009246647,1.7530603106007148,4.547593311525381,22.693014530257607,0.914775917338434,648.6818181818181
2023Q2,BURL,1.332218991699012,2.1659996086363873,0.8337806169373754,2.9997802255737622,21.753725810429422,0.3076397258701614,1976.6095238095238
2023Q3,BURL,1.503609266266068,2.6665941912132416,1.1629849249471733,3.8295791161604145,22.419835255282543,0.4811238698778145,2052.5666666666666
2023Q4,BURL,1.13575317935105,2.2582755763370495,1.1225223969859992,3.3807979733230487,21.44617157304781,0.3077112780933776,801.3086419753087
2024Q1,BURL,1.4784860698131608,2.5011818680263973,1.0226957982132365,3.523877666239634,21.40772861917477,0.21230883250077084,850.4311926605504
2009Q4,CWH,,,,,,,
2010Q1,CWH,,,,,,,
2010Q2,CWH,,,,,,,
2010Q3,CWH,,,,,,,
2010Q4,CWH,,,,,,,
2011Q1,CWH,,,,,,,
2011Q2,CWH,,,,,,,
2011Q3,CWH,,,,,,,
2011Q4,CWH,,,,,,,
2012Q1,CWH,,,,,,,
2012Q2,CWH,,,,,,,
2012Q3,CWH,,,,,,,
2012Q4,CWH,,,,,,,
2013Q1,CWH,,,,,,,
2013Q2,CWH,,,,,,,
2013Q3,CWH,,,,,,,
2013Q4,CWH,,,,,,,
2014Q1,CWH,,,,,,,
2014Q2,CWH,,,,,,,
2014Q3,CWH,,,,,,,
2014Q4,CWH,,,,,,,
2015Q1,CWH,,,,,,,
2015Q2,CWH,,,,,,,
2015Q3,CWH,,,,,,,
2015Q4,CWH,,,,,,,
2016Q1,CWH,,,,,,,
2016Q2,CWH,,,,,,,
2016Q3,CWH,1.824572180128945,3.5406320513804905,1.7160598712515456,5.25669192263204,19.93874664691765,1.41583670396029,1681.5
2016Q4,CWH,2.447929044934653,3.3045321659898663,0.8566031210552121,4.161135287045079,19.11847410428393,1.5495624819853564,723.5625
2017Q1,CWH,2.190280104984835,3.1422171591731267,0.9519370541882909,4.09415421336142,16.5117972318498,1.6426599176410683,1984.6666666666667
2017Q2,CWH,0.5867763596103418,2.0544077506042955,1.467631390993955,3.522039141598249,21.334895106537786,0.34129808549523905,742.9230769230769
2017Q3,CWH,0.8827701321073487,2.0301823736634073,1.1474122415560577,3.177594615219465,20.485237829807367,0.4364136704716596,792.0555555555555
2017Q4,CWH,1.0843711960257356,2.0700861841039084,0.9857149880781717,3.05580117218208,19.016366753362153,0.3558512883444049,864.2222222222222
2018Q1,CWH,0.8738498256867264,2.6816265508525405,1.8077767251658148,4.489403276018355,20.461006646451104,1.5332754618094726,355.64
2018Q2,CWH,1.4979608534029694,2.5193349434535124,1.0213740900505441,3.540709033504057,19.73284159971615,1.6262276471533532,439.3125
2018Q3,CWH,1.4518032533297924,2.527407966317615,1.075604712987826,3.60301267930544,18.490695321869275,1.7457496454359824,577.5
2018Q4,CWH,,,,,,,
2019Q1,CWH,0.0,1.04046242774566,1.04046242774566,2.08092485549133,19.3063583815029,0.115606936416185,772.0
2019Q2,CWH,,,,,,,
2019Q3,CWH,,,,,,,
2019Q4,CWH,2.129192326198395,3.440953284644065,1.3117609584456749,4.752714243089735,23.9396374916335,3.27940239611418,578.0
2020Q1,CWH,,,,,,,
2020Q2,CWH,3.07692307692308,4.23076923076923,1.15384615384615,5.38461538461539,19.6153846153846,0.384615384615385,243.0
2020Q3,CWH,,,,,,,
2020Q4,CWH,,,,,,,
2021Q1,CWH,,,,,,,
2021Q2,CWH,,,,,,,
2021Q3,CWH,3.317635779143875,3.317635779143875,0.0,3.317635779143875,16.836331848175497,1.7215611076645398,173.5
2021Q4,CWH,,,,,,,
2022Q1,CWH,,,,,,,
2022Q2,CWH,,,,,,,
2022Q3,CWH,2.4390243902439,2.4390243902439,0.0,2.4390243902439,11.5853658536585,1.82926829268293,146.0
2022Q4,CWH,4.9079754601227,4.9079754601227,0.0,4.9079754601227,24.5398773006135,0.0,136.0
2023Q1,CWH,1.57068062827225,1.57068062827225,0.0,1.57068062827225,20.9424083769633,1.57068062827225,181.0
2023Q2,CWH,2.25988700564972,2.82485875706215,0.564971751412429,3.38983050847458,24.8587570621469,1.12994350282486,161.0
2023Q3,CWH,1.90832620473339,2.683917878528655,0.7755916737952665,3.45950955232392,18.57428001140575,1.49700598802395,263.5
2023Q4,CWH,,,,,,,
2024Q1,CWH,,,,,,,
2009Q4,GOOS,,,,,,,
2010Q1,GOOS,,,,,,,
2010Q2,GOOS,,,,,,,
2010Q3,GOOS,,,,,,,
2010Q4,GOOS,,,,,,,
2011Q1,GOOS,,,,,,,
2011Q2,GOOS,,,,,,,
2011Q3,GOOS,,,,,,,
2011Q4,GOOS,,,,,,,
2012Q1,GOOS,,,,,,,
2012Q2,GOOS,,,,,,,
2012Q3,GOOS,,,,,,,
2012Q4,GOOS,,,,,,,
2013Q1,GOOS,,,,,,,
2013Q2,GOOS,,,,,,,
2013Q3,GOOS,,,,,,,
2013Q4,GOOS,,,,,,,
2014Q1,GOOS,,,,,,,
2014Q2,GOOS,,,,,,,
2014Q3,GOOS,,,,,,,
2014Q4,GOOS,,,,,,,
2015Q1,GOOS,,,,,,,
2015Q2,GOOS,,,,,,,
2015Q3,GOOS,,,,,,,
2015Q4,GOOS,,,,,,,
2016Q1,GOOS,,,,,,,
2016Q2,GOOS,,,,,,,
2016Q3,GOOS,,,,,,,
2016Q4,GOOS,,,,,,,
2017Q1,GOOS,0.04057749137843151,1.6390891502386085,1.598511658860177,3.237600809098786,22.561070340571117,0.3372643101138542,485.25098039215686
2017Q2,GOOS,0.5095745814121276,2.218389208625992,1.7088146272138645,3.9272038358398564,21.04689281275826,0.5974141010300298,642.3870967741935
2017Q3,GOOS,0.6663373287562073,2.2782141372382174,1.6118768084820105,3.890090945720228,21.945473599990297,0.7953091080358029,579.5523012552301
2017Q4,GOOS,0.37214452733490355,2.178087396192151,1.8059428688572474,3.9840302650493986,21.31672343452988,0.5043514279537283,508.0280898876405
2018Q1,GOOS,0.019611517151909525,2.015615785919275,1.996004268767365,4.011620054686639,22.31274940855809,0.4537939387549615,661.4368231046932
2018Q2,GOOS,0.43470574599424705,2.348206656946982,1.9135009109527346,4.261707567899716,20.787539114922623,0.4929623672093033,603.0140449438202
2018Q3,GOOS,0.46197832352498186,1.85569615718645,1.3937178336614686,3.249413990847918,20.783957114177817,0.5605508737059125,498.57085020242914
2018Q4,GOOS,-0.20485311959189123,1.975793995477178,2.18064711506907,4.156441110546248,21.417726286255977,0.4453503360383346,552.7435897435897
2019Q1,GOOS,0.09879301871251214,2.282511068638538,2.183718049926026,4.466229118564565,21.11923971838264,0.37361846417757755,519.1951219512196
2019Q2,GOOS,0.33596458629882564,2.5228648587102724,2.186900272411447,4.70976513112172,20.461070050718572,0.5486393523354142,542.3946360153257
2019Q3,GOOS,-1.0192876853806971,1.703202635502753,2.7224903208834497,4.425692956386203,20.77323827616921,0.9022084007719394,585.4484304932736
2019Q4,GOOS,-0.029203147509992113,2.364111069263272,2.3933142167732644,4.757425286036536,21.99474609051097,0.6668865370216355,672.195744680851
2020Q1,GOOS,-1.5811913564033102,1.701225676055707,3.282417032459018,4.983642708514726,20.173989158360822,0.6566020055594591,587.1977611940298
2020Q2,GOOS,-0.41167954444885935,1.9133674375505354,2.325046981999396,4.238414419549931,21.17249159844609,0.35813852869581986,551.727047146402
2020Q3,GOOS,0.07350496164760426,2.557080195466012,2.4835752338184087,5.040655429284421,19.331223552385975,0.3087458007941625,499.1829268292683
2020Q4,GOOS,-0.04442579698431941,2.446274816931791,2.4907006139161085,4.936975430847901,19.976868652822038,0.6818853821964942,756.1320754716982
2021Q1,GOOS,1.0792937030392262,2.9564646246888833,1.8771709216496582,4.833635546338542,20.799070601398856,1.168350562173369,666.1333333333333
2021Q2,GOOS,0.11639077853614076,2.1705305470434504,2.0541397685073086,4.224670315550759,23.142249196330805,0.3124525049353783,558.7709923664122
2021Q3,GOOS,-2.001475968626189,1.693860099821347,3.6953360684475363,5.389196168268885,21.26766386145268,0.5458801954157062,546.9811320754717
2021Q4,GOOS,0.3250114962182908,2.538103972231833,2.2130924760135424,4.751196448245374,21.153884732056024,0.6425963116497582,512.0412371134021
2022Q1,GOOS,0.08047414155989249,2.3864072992009917,2.3059331576410984,4.69234045684209,21.36488869284248,0.6858037534505832,332.02941176470586
2022Q2,GOOS,-0.21908972961174572,2.0923307140788285,2.3114204436905745,4.403751157769403,19.828614153089138,0.31038746085570645,637.6785714285714
2022Q3,GOOS,0.7290278540839795,2.790354857895702,2.0613270038117237,4.8516818617074255,18.876584736816728,0.33800174561832025,526.936170212766
2022Q4,GOOS,-0.5242866074136312,2.2947397093218753,2.8190263167355067,5.113766026057381,20.17279346305286,0.5394206916941205,662.8548387096774
2023Q1,GOOS,0.5712849621838656,2.446270717500723,1.8749857553168574,4.3212564728175815,21.860189897237394,0.9606989258847635,812.5696202531645
2023Q2,GOOS,0.1733249180909349,2.059437661237859,1.8861127431469247,3.9455504043847847,20.82914866809378,0.39680182151262344,1037.2576687116564
2023Q3,GOOS,-0.11364774368646714,1.7568190732253741,1.870466816911841,3.6272858901372147,21.620798198144932,0.24233770518273107,927.1518987341772
2023Q4,GOOS,0.38406287655915433,2.25086467927549,1.8668018027163351,4.117666481991825,21.59616265919995,0.7268926262140689,930.6842105263158
2024Q1,GOOS,-0.23096361302912852,2.2934487778622223,2.5244123908913534,4.817861168753576,22.9513310103627,0.6320766560432607,716.0
2009Q4,CPRI,,,,,,,
2010Q1,CPRI,,,,,,,
2010Q2,CPRI,,,,,,,
2010Q3,CPRI,,,,,,,
2010Q4,CPRI,,,,,,,
2011Q1,CPRI,,,,,,,
2011Q2,CPRI,,,,,,,
2011Q3,CPRI,,,,,,,
2011Q4,CPRI,,,,,,,
2012Q1,CPRI,,,,,,,
2012Q2,CPRI,,,,,,,
2012Q3,CPRI,,,,,,,
2012Q4,CPRI,,,,,,,
2013Q1,CPRI,,,,,,,
2013Q2,CPRI,,,,,,,
2013Q3,CPRI,,,,,,,
2013Q4,CPRI,,,,,,,
2014Q1,CPRI,,,,,,,
2014Q2,CPRI,,,,,,,
2014Q3,CPRI,,,,,,,
2014Q4,CPRI,,,,,,,
2015Q1,CPRI,,,,,,,
2015Q2,CPRI,,,,,,,
2015Q3,CPRI,,,,,,,
2015Q4,CPRI,,,,,,,
2016Q1,CPRI,,,,,,,
2016Q2,CPRI,,,,,,,
2016Q3,CPRI,,,,,,,
2016Q4,CPRI,,,,,,,
2017Q1,CPRI,,,,,,,
2017Q2,CPRI,,,,,,,
2017Q3,CPRI,,,,,,,
2017Q4,CPRI,,,,,,,
2018Q1,CPRI,,,,,,,
2018Q2,CPRI,,,,,,,
2018Q3,CPRI,2.704078779336078,4.505921586841525,1.8018428075054485,6.3077643943469734,21.33338927005707,1.4705910480571123,1642.0
2018Q4,CPRI,0.12117440572943734,3.0162794782874465,2.8951050725580068,5.911384550845454,22.416173136126833,0.672361685387202,1073.3333333333333
2019Q1,CPRI,0.22272188599913373,1.9844184004613983,1.761696514462264,3.7461149149236626,23.47497525323063,0.7167242256410506,1187.5
2019Q2,CPRI,1.3647007175271164,2.5689389031713152,1.2042381856441984,3.7731770888155127,22.85062827409485,1.3382522046128056,1189.64
2019Q3,CPRI,0.9473957380394822,2.6417207429653984,1.6943250049259153,4.336045747891314,21.64531525758076,1.7122962130863528,1929.142857142857
2019Q4,CPRI,1.6033860829177138,2.824258095347551,1.2208720124298378,4.045130107777389,24.588496044409084,1.893815172696113,1560.225806451613
2020Q1,CPRI,-0.17279491316982495,2.5092366406453217,2.6820315538151474,5.191268194460469,23.29503767755807,1.5027108738244679,1595.0555555555557
2020Q2,CPRI,1.0719988087471948,3.9550587490092113,2.8830599402620156,6.838118689271225,22.15172302772508,1.1450368297606517,924.15
2020Q3,CPRI,0.061262554011422804,2.5567030400464543,2.4954404860350294,5.052143526081484,19.7377164389776,1.0343946099209276,1121.7333333333333
2020Q4,CPRI,1.490182587748485,2.786478605439104,1.2962960176906213,4.082774623129728,19.322483341088912,0.946639042906681,974.375
2021Q1,CPRI,1.833256310191871,3.5205511691684706,1.6872948589765988,5.20784602814507,21.16469346927265,1.3692096727964829,1317.0625
2021Q2,CPRI,1.1061941849690717,2.6739484226507177,1.5677542376816473,4.241702660332364,20.50428623380398,1.5070512031755887,2922.5454545454545
2021Q3,CPRI,1.2691167602263391,2.9533553380452564,1.6842385778189155,4.637593915864172,22.09590431619622,0.9714188685004088,1846.909090909091
2021Q4,CPRI,2.3491278009690473,3.4956436837436087,1.146515882774563,4.642159566518174,22.47789847794632,1.7935681769487515,1528.6521739130435
2022Q1,CPRI,1.0712208517125759,2.1911050979369726,1.119884246224395,3.310989344161368,21.56923593902019,0.6249463314810078,918.1111111111111
2022Q2,CPRI,1.247938690045059,2.736275822874756,1.4883371328296973,4.224612955704451,20.93335232682102,0.5643525589507653,1536.608695652174
2022Q3,CPRI,1.0709394678304953,2.4663273621236734,1.3953878942931779,3.8617152564168515,20.947192608766077,0.6490718983702229,897.0666666666667
2022Q4,CPRI,2.3155931556832097,3.8144578255298147,1.4988646698466037,5.313322495376421,22.100618341723,1.5755659892264995,2147.125
2023Q1,CPRI,1.4819659605127469,3.4245760803793805,1.942610119866635,5.3671862002460164,19.38915929289828,1.8922558761300137,1376.2666666666667
2023Q2,CPRI,0.9722109599162577,2.0590657254277676,1.08685476551151,3.1459204909392784,20.725584368931216,0.4744237552417204,1129.513888888889
2023Q3,CPRI,0.8620982760294323,2.5028685252142124,1.6407702491847804,4.143638774398993,18.591507812978943,0.8050412316098373,712.5744680851063
2023Q4,CPRI,0.35963679238533447,1.9426406281961865,1.5830038358108514,3.5256444640070375,19.96685074711957,0.8893027587389408,965.4583333333334
2024Q1,CPRI,2.0556072429111643,2.8073787207206067,0.7517714778094423,3.559150198530049,19.076954847435413,0.7596069031537241,941.2
2009Q4,CVNA,,,,,,,
2010Q1,CVNA,,,,,,,
2010Q2,CVNA,,,,,,,
2010Q3,CVNA,,,,,,,
2010Q4,CVNA,,,,,,,
2011Q1,CVNA,,,,,,,
2011Q2,CVNA,,,,,,,
2011Q3,CVNA,,,,,,,
2011Q4,CVNA,,,,,,,
2012Q1,CVNA,,,,,,,
2012Q2,CVNA,,,,,,,
2012Q3,CVNA,,,,,,,
2012Q4,CVNA,,,,,,,
2013Q1,CVNA,,,,,,,
2013Q2,CVNA,,,,,,,
2013Q3,CVNA,,,,,,,
2013Q4,CVNA,,,,,,,
2014Q1,CVNA,,,,,,,
2014Q2,CVNA,,,,,,,
2014Q3,CVNA,,,,,,,
2014Q4,CVNA,,,,,,,
2015Q1,CVNA,,,,,,,
2015Q2,CVNA,,,,,,,
2015Q3,CVNA,,,,,,,
2015Q4,CVNA,,,,,,,
2016Q1,CVNA,,,,,,,
2016Q2,CVNA,,,,,,,
2016Q3,CVNA,,,,,,,
2016Q4,CVNA,,,,,,,
2017Q1,CVNA,-2.06896551724138,0.689655172413793,2.75862068965517,3.44827586206897,24.1379310344828,0.0,129.0
2017Q2,CVNA,-0.14651534753656048,1.7177527689689243,1.864268116505485,3.5820208854744093,20.775585823476316,0.4474180819872158,566.5333333333333
2017Q3,CVNA,-0.06477926176061997,2.051728794031112,2.116508055791732,4.1682368498228435,20.691806322320186,0.6428743955731563,609.6129032258065
2017Q4,CVNA,0.8027853539539112,2.0890680117903857,1.2862826578364746,3.3753506696268603,20.82478656272366,0.3560232475989595,548.5977011494252
2018Q1,CVNA,-0.11498086474981557,1.9173779627019887,2.032358827451804,3.949736790153792,20.840750701043063,0.6291308694585808,837.4933333333333
2018Q2,CVNA,0.6653989809560429,1.9110318445186416,1.2456328635625988,3.156664708081241,21.462772995874918,0.4241912778903397,713.8421052631579
2018Q3,CVNA,0.7006100198260072,1.8487268032952717,1.148116783469264,2.9968435867645353,20.382234540316492,0.350313536065186,766.1411764705882
2018Q4,CVNA,1.0227471460005533,2.024492206177381,1.0017450601768279,3.0262372663542085,21.64243484003667,0.43408455398449874,847.6734693877551
2019Q1,CVNA,1.073846498437114,2.1881935403213855,1.1143470418842716,3.302540582205656,21.23007263150869,0.500316678420537,877.4555555555555
2019Q2,CVNA,0.3788342056144169,1.7009868850653251,1.3221526794509078,3.023139564516233,21.76903225871761,0.4057444908585874,863.4272727272727
2019Q3,CVNA,0.8728362353178292,1.8771522566037153,1.004316021285887,2.8814682778896024,20.71205697885066,0.5664022579038295,968.3508771929825
2019Q4,CVNA,1.2936296762571233,2.6697031570107694,1.3760734807536474,4.0457766377644155,22.187268753511674,0.6453287300603195,1043.9920634920634
2020Q1,CVNA,0.5241025242113275,2.4174339961958142,1.8933314719844865,4.310765468180301,22.83681323563759,0.9710564778770878,936.3396226415094
2020Q2,CVNA,-0.6508803344937423,1.9004416709055292,2.551322005399272,4.451763676304799,21.617760866923245,0.48502832598479084,580.2844036697247
2020Q3,CVNA,0.29436176783954326,2.06450600795239,1.7701442401128469,3.8346502480652385,22.478091605971205,0.6489154307804281,637.7179487179487
2020Q4,CVNA,-0.7608862142309313,1.948941941890132,2.7098281561210618,4.6587700980111935,21.965521305899316,0.44431485927006775,693.6851851851852
2021Q1,CVNA,0.44162348602206325,2.064243445993345,1.6226199599712818,3.686863405964627,20.827492741441567,0.8870545228951345,832.5555555555555
2021Q2,CVNA,-0.08417094576397804,1.756307307288034,1.840478253052012,3.596785560340047,21.53998225766257,0.5525065868485872,768.9558823529412
2021Q3,CVNA,-0.016635903511421087,1.7468012926773988,1.7634371961888198,3.5102384888662184,21.34302626875664,0.9171470315958354,869.75
2021Q4,CVNA,0.42846522113107016,1.7679545001790877,1.3394892790480182,3.1074437792271055,21.700510143595377,1.0150147188934,797.0833333333334
2022Q1,CVNA,0.567490551659793,2.116002045493306,1.5485114938335127,3.6645135393268187,22.291447155924693,0.5252269885653078,842.3650793650794
2022Q2,CVNA,-1.5413526094024155,1.444527291042765,2.985879900445181,4.430407191487946,21.658680257193765,0.5546929250422233,764.463601532567
2022Q3,CVNA,-5.28539573779863,1.3622341883802007,6.647629926178832,8.009864114559033,18.404726977489652,0.770563535282795,568.9691300280637
2022Q4,CVNA,-3.4776864517918993,1.5501954905822868,5.0278819423741865,6.578077432956474,21.94610343151323,0.4426730403040343,631.406015037594
2023Q1,CVNA,-1.1819659361986345,1.9588222489719822,3.1407881851706163,5.0996104341425985,22.516477515941283,0.6340390153464939,670.5597014925373
2023Q2,CVNA,-0.49792460399668464,2.3388203429200356,2.8367449469167205,5.175565289836756,21.271017811024482,0.5604388090757786,433.7892720306513
2023Q3,CVNA,0.08469704727854176,2.3523085032082314,2.26761145592969,4.619919959137921,21.07015535254289,0.5200762487050303,537.5844594594595
2023Q4,CVNA,0.6813523207012406,2.4745076995684903,1.793155378867249,4.267663078435739,20.733960682253425,0.4929302661871533,1122.5568181818182
2024Q1,CVNA,0.7376731736285396,2.5015393947724585,1.7638662211439196,4.265405615916378,21.152207523522076,0.4321404472285955,1010.0065789473684
2009Q4,COST,,,,,,,
2010Q1,COST,,,,,,,
2010Q2,COST,,,,,,,
2010Q3,COST,,,,,,,
2010Q4,COST,,,,,,,
2011Q1,COST,,,,,,,
2011Q2,COST,,,,,,,
2011Q3,COST,,,,,,,
2011Q4,COST,,,,,,,
2012Q1,COST,,,,,,,
2012Q2,COST,,,,,,,
2012Q3,COST,,,,,,,
2012Q4,COST,,,,,,,
2013Q1,COST,,,,,,,
2013Q2,COST,,,,,,,
2013Q3,COST,,,,,,,
2013Q4,COST,,,,,,,
2014Q1,COST,,,,,,,
2014Q2,COST,,,,,,,
2014Q3,COST,,,,,,,
2014Q4,COST,,,,,,,
2015Q1,COST,1.4641433480282864,3.0329330238359944,1.568789675807708,4.601722699643703,21.544355229396825,0.45268161599500745,687.2565445026178
2015Q2,COST,0.17007365007101508,2.1996145057054477,2.0295408556344325,4.22915536133988,20.57767999707249,0.43071824028845035,747.933628318584
2015Q3,COST,0.14179923119483803,2.1875640285421127,2.045764797347275,4.233328825889388,21.109038206461207,0.4240929920582489,529.0151057401813
2015Q4,COST,0.2991542253005179,2.128272995323072,1.8291187700225542,3.957391765345626,21.54874189449127,0.42388907540112625,616.4434306569343
2016Q1,COST,0.6947662320798419,2.238957512477928,1.5441912803980862,3.7831487928760144,21.424060375878828,0.4098660739077454,643.1038647342995
2016Q2,COST,0.7165378299290373,2.340404227737243,1.6238663978082057,3.964270625545449,21.475620328486816,0.42051179746572837,797.2587991718426
2016Q3,COST,0.5883913671448878,2.327327033612825,1.7389356664679372,4.066262700080763,21.8067133548719,0.4411774011511759,696.886574074074
2016Q4,COST,0.47286191652464815,2.2001339951277625,1.7272720786031142,3.927406073730877,21.375730834386975,0.4635635846899615,876.8247863247864
2017Q1,COST,0.48014138329852857,2.3842483392257643,1.904106955927236,4.288355295153001,21.892830279079075,0.5646650597458996,849.2848722986248
2017Q2,COST,0.3881945273755676,2.4654631513054697,2.077268623929902,4.542731775235372,21.917167061959915,0.46621751398274847,886.44
2017Q3,COST,0.295245240045253,2.386907518745783,2.09166227870053,4.478569797446313,21.97535949623621,0.4317580038413144,895.4075235109718
2017Q4,COST,0.13559355912736998,2.2919391543095795,2.1563455951822097,4.44828474949179,21.627557081762085,0.38801810814479243,1052.236111111111
2018Q1,COST,0.2075333243251743,2.2917132727763647,2.0841799484511903,4.375893221227555,21.635393627464392,0.4134576512857715,1014.0264317180616
2018Q2,COST,0.606331983393266,2.277956554010592,1.671624570617326,3.9495811246279175,21.437683492786334,0.3372275906639067,980.9283387622149
2018Q3,COST,1.1274278417762347,2.1805107963162937,1.0530829545400595,3.233593750856354,22.003068461327764,0.27291591103976204,938.0353982300885
2018Q4,COST,-1.0105184756381167,1.909175365758416,2.919693841396533,4.82886920715495,21.224373957419715,0.6527699446358487,814.3067729083665
2019Q1,COST,-0.35812756963828424,2.1763424899097155,2.5344700595479996,4.710812549457719,20.707603184768708,0.28604805553892987,850.5736842105263
2019Q2,COST,1.3475281618172295,2.5679436337797372,1.2204154719625087,3.788359105742246,22.590929744475,0.5469710499552519,760.0
2019Q3,COST,0.3796583324290409,2.0115056268662665,1.631847294437225,3.643352921303492,22.284710405954808,0.29931014710943854,1253.6477732793521
2019Q4,COST,0.9722430677078883,2.243648896066471,1.2714058283585825,3.515054724425054,22.269709677813093,0.5016166524087564,807.2362459546925
2020Q1,COST,0.9956941088410726,2.7742025690878176,1.778508460246745,4.552711029334563,22.48814030358591,0.7647342855386925,759.3860759493671
2020Q2,COST,0.45657806584770677,2.6653277969505327,2.2087497311028255,4.874077528053358,21.798160277525348,0.4963050087165007,687.918918918919
2020Q3,COST,0.3801702254187178,2.2112217262973024,1.8310515008785853,4.042273227175888,21.35778315310856,0.5197523812909203,740.6065573770492
2020Q4,COST,-0.5414895538471557,2.756695516630215,3.2981850704773703,6.054880587107586,21.12487290130462,0.6915920887477505,693.6821705426356
2021Q1,COST,1.0997740405043697,2.7955253744785473,1.6957513339741779,4.491276708452725,20.530136150682637,0.6390969578775214,637.9782608695652
2021Q2,COST,0.9150213541741532,2.703440523119363,1.7884191689452096,4.491859692064573,21.3928896374523,0.6976106548645526,690.3106796116505
2021Q3,COST,0.15699832669817262,2.3043946960691115,2.147396369370939,4.4517910654400525,20.915190747262297,0.6948504498627827,743.2162162162163
2021Q4,COST,0.5404209777060671,2.661969266569836,2.121548288863769,4.783517555433607,21.242405831636454,0.81208756165657,766.9333333333333
2022Q1,COST,1.0575361129284133,2.648837873306595,1.59130176037818,4.240139633684775,21.832351037808312,0.6814038311612615,891.7087378640776
2022Q2,COST,0.7476178332612409,2.3777613190294837,1.6301434857682433,4.007904804797728,21.52076424745571,0.6201531542218413,955.3879781420765
2022Q3,COST,0.4435786535156894,2.3887708052707346,1.9451921517550446,4.33396295702578,20.92598642738776,0.6870251011362637,1655.8866666666668
2022Q4,COST,0.32001879979408016,2.218912791828828,1.8988939920347478,4.117806783863577,21.47417325296774,0.9741683701900883,1143.54
2023Q1,COST,0.2865845881423968,2.2976395933707523,2.0110550052283553,4.308694598599107,20.89173769430636,0.6989190715822101,1257.159574468085
2023Q2,COST,0.9416968460721533,2.040118453147266,1.0984216070751123,3.138540060222378,21.37636189691412,0.34718136707119335,1116.1384615384616
2023Q3,COST,1.3934089412309887,1.8961887538870787,0.5027798126560902,2.3989685665431693,21.779268231061526,0.11004817310133481,935.3819796954315
2023Q4,COST,1.5348881249290611,2.0349443767123248,0.500056251783264,2.535000628495589,22.018646427989246,0.17642972890334788,1025.9160467587674
2024Q1,COST,1.5339251235510147,1.93928707742277,0.405361953871755,2.344649031294525,21.752588286720908,0.1392311786374031,1123.902862985685
2009Q4,DKS,,,,,,,
2010Q1,DKS,,,,,,,
2010Q2,DKS,,,,,,,
2010Q3,DKS,,,,,,,
2010Q4,DKS,,,,,,,
2011Q1,DKS,,,,,,,
2011Q2,DKS,,,,,,,
2011Q3,DKS,,,,,,,
2011Q4,DKS,,,,,,,
2012Q1,DKS,,,,,,,
2012Q2,DKS,,,,,,,
2012Q3,DKS,,,,,,,
2012Q4,DKS,,,,,,,
2013Q1,DKS,,,,,,,
2013Q2,DKS,,,,,,,
2013Q3,DKS,,,,,,,
2013Q4,DKS,,,,,,,
2014Q1,DKS,,,,,,,
2014Q2,DKS,,,,,,,
2014Q3,DKS,,,,,,,
2014Q4,DKS,,,,,,,
2015Q1,DKS,1.7758707090954648,3.54652133968095,1.7706506305854819,5.31717197026643,23.28050613881235,0.3205128205128205,204.5
2015Q2,DKS,0.7475097173143009,2.7698108363499285,2.0223011190356286,4.792111955385558,20.47507874079859,0.6655130035632558,1163.5555555555557
2015Q3,DKS,1.3399475342014984,3.230564810253836,1.890617276052338,5.121182086306172,19.343156886544378,0.27107158985334023,420.76
2015Q4,DKS,0.32337303348878726,2.6902243280495024,2.3668512945607154,5.057075622610218,18.993098737480096,0.20308349817688814,466.70588235294116
2016Q1,DKS,-0.29729939569168234,2.800490069842296,3.0977894655339755,5.898279535376271,20.739210899143995,0.30875137351416854,658.3939393939394
2016Q2,DKS,0.2946281802130934,3.0023239970530313,2.7076958168399385,5.71001981389297,20.10112048005152,0.4593559862735119,471.6666666666667
